"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031663","GO:0031663","lipopolysaccharide-mediated signaling pathway","6/287","62/18604",0.0967741935483871,6.27312577273238,5.20584166740899,0.000381008499086255,0.00337725165814743,0.00254275060904177,"LTF/LY86/CARD16/PLCG2/LILRA2/HCK",6
"GO:0007596","GO:0007596","blood coagulation","12/287","241/18604",0.0497925311203319,3.22766637269218,4.35704576814968,0.000382486181378025,0.00338183133735997,0.00254619867370666,"F5/ADTRP/TREML1/IL6/PIK3CG/PLAU/SERPING1/SERPINA1/PLCG2/EMILIN2/VAV1/FBLN1",12
"GO:0050728","GO:0050728","negative regulation of inflammatory response","11/287","207/18604",0.0531400966183575,3.44466326650844,4.42726975113258,0.000385430090069734,0.00339931951617894,0.00255936561589638,"IL22RA1/FCGR2B/PTPRC/HLA-DRB1/TREM2/ALOX5/IL10RA/CLEC12A/SPN/NOD2/HCK",11
"GO:0033028","GO:0033028","myeloid cell apoptotic process","5/287","41/18604",0.121951219512195,7.90515849409365,5.54047202157248,0.000401299861105392,0.00352163144945106,0.00265145491639919,"CCR5/IL6/CDKN2A/ANXA1/NOD2",5
"GO:0097242","GO:0097242","amyloid-beta clearance","5/287","41/18604",0.121951219512195,7.90515849409365,5.54047202157248,0.000401299861105392,0.00352163144945106,0.00265145491639919,"MARCO/TREM2/ITGAM/C3/TYROBP",5
"GO:0045657","GO:0045657","positive regulation of monocyte differentiation","3/287","10/18604",0.3,19.4466898954704,7.30360542181859,0.000402336957595864,0.00352194963626828,0.00265169448093425,"CSF1/CD74/HLA-DRB1",3
"GO:0008347","GO:0008347","glial cell migration","6/287","63/18604",0.0952380952380952,6.17355234776837,5.14870268857367,0.000415736462917632,0.0036212292401167,0.0027264426189778,"CSF1/CX3CR1/CCR2/VCAN/TREM2/GPR183",6
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","6/287","63/18604",0.0952380952380952,6.17355234776837,5.14870268857367,0.000415736462917632,0.0036212292401167,0.0027264426189778,"CD86/HLA-DRA/HLA-DRB1/ANXA1/CD69/SASH3",6
"GO:0002228","GO:0002228","natural killer cell mediated immunity","7/287","88/18604",0.0795454545454545,5.15631929046563,4.89194900958283,0.000422573955173306,0.00366265455235188,0.00275763195533111,"FCGR3A/INPP5D/HAVCR2/HLA-B/CALHM6/VAV1/LILRB1",7
"GO:0034103","GO:0034103","regulation of tissue remodeling","7/287","88/18604",0.0795454545454545,5.15631929046563,4.89194900958283,0.000422573955173306,0.00366265455235188,0.00275763195533111,"INPP5D/CD38/CSF1R/IL6/GPNMB/TNFRSF11B/TMEM119",7
"GO:0043903","GO:0043903","regulation of biological process involved in symbiotic interaction","5/287","42/18604",0.119047619047619,7.71694043471047,5.45492805116207,0.000449843936125453,0.00387990394908203,0.00292120017344625,"LTF/CD74/HLA-DRB1/CH25H/FBLN1",5
"GO:2000403","GO:2000403","positive regulation of lymphocyte migration","5/287","42/18604",0.119047619047619,7.71694043471047,5.45492805116207,0.000449843936125453,0.00387990394908203,0.00292120017344625,"CCR2/CXCL10/AIF1/SPN/TNFSF14",5
"GO:0045058","GO:0045058","T cell selection","6/287","64/18604",0.09375,6.0770905923345,5.09278454726274,0.000452886520880823,0.00388709187068199,0.00292661199757903,"PTPRC/CD74/DOCK2/IL6/CD69/SPN",6
"GO:0045620","GO:0045620","negative regulation of lymphocyte differentiation","6/287","64/18604",0.09375,6.0770905923345,5.09278454726274,0.000452886520880823,0.00388709187068199,0.00292661199757903,"CD74/FGL2/CDKN2A/ANXA1/CD69/LILRB4",6
"GO:0050817","GO:0050817","coagulation","12/287","246/18604",0.048780487804878,3.16206339763746,4.27295740915807,0.000459890088993778,0.00392668869861424,0.00295642465844425,"F5/ADTRP/TREML1/IL6/PIK3CG/PLAU/SERPING1/SERPINA1/PLCG2/EMILIN2/VAV1/FBLN1",12
"GO:0002483","GO:0002483","antigen processing and presentation of endogenous peptide antigen","4/287","24/18604",0.166666666666667,10.8037166085947,6.01559768507378,0.000461963376307558,0.00392668869861424,0.00295642465844425,"HLA-B/HLA-DRA/HLA-DRB1/B2M",4
"GO:0045061","GO:0045061","thymic T cell selection","4/287","24/18604",0.166666666666667,10.8037166085947,6.01559768507378,0.000461963376307558,0.00392668869861424,0.00295642465844425,"PTPRC/CD74/DOCK2/SPN",4
"GO:1903306","GO:1903306","negative regulation of regulated secretory pathway","4/287","24/18604",0.166666666666667,10.8037166085947,6.01559768507378,0.000461963376307558,0.00392668869861424,0.00295642465844425,"CD84/FCGR2B/CCR2/CD300A",4
"GO:0007599","GO:0007599","hemostasis","12/287","248/18604",0.0483870967741935,3.13656288636619,4.23992100000168,0.000494352031782329,0.00419186698757112,0.00315607879263443,"F5/ADTRP/TREML1/IL6/PIK3CG/PLAU/SERPING1/SERPINA1/PLCG2/EMILIN2/VAV1/FBLN1",12
"GO:1901224","GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","6/287","66/18604",0.0909090909090909,5.89293633196072,4.9844284040517,0.00053491731435282,0.00452493757021052,0.00340684939328454,"CD86/HAVCR2/TREM2/NOD2/TNFSF14/TLR7",6
"GO:0038095","GO:0038095","Fc-epsilon receptor signaling pathway","4/287","25/18604",0.16,10.3715679442509,5.86916560584115,0.000543326947147451,0.00453910416509708,0.00341751549738992,"FCER1A/PLCG2/VAV1/BTK",4
"GO:0002732","GO:0002732","positive regulation of dendritic cell cytokine production","3/287","11/18604",0.272727272727273,17.6788089958822,6.92615030271755,0.000546911101449606,0.00453910416509708,0.00341751549738992,"CLEC7A/NOD2/PLCG2",3
"GO:0002765","GO:0002765","immune response-inhibiting signal transduction","3/287","11/18604",0.272727272727273,17.6788089958822,6.92615030271755,0.000546911101449606,0.00453910416509708,0.00341751549738992,"CD33/LILRB1/LILRB4",3
"GO:0034154","GO:0034154","toll-like receptor 7 signaling pathway","3/287","11/18604",0.272727272727273,17.6788089958822,6.92615030271755,0.000546911101449606,0.00453910416509708,0.00341751549738992,"HAVCR2/TLR7/TASL",3
"GO:0046643","GO:0046643","regulation of gamma-delta T cell activation","3/287","11/18604",0.272727272727273,17.6788089958822,6.92615030271755,0.000546911101449606,0.00453910416509708,0.00341751549738992,"PTPRC/NOD2/LILRB1",3
"GO:0071635","GO:0071635","negative regulation of transforming growth factor beta production","3/287","11/18604",0.272727272727273,17.6788089958822,6.92615030271755,0.000546911101449606,0.00453910416509708,0.00341751549738992,"TYROBP/LILRB1/FBLN1",3
"GO:2000109","GO:2000109","regulation of macrophage apoptotic process","3/287","11/18604",0.272727272727273,17.6788089958822,6.92615030271755,0.000546911101449606,0.00453910416509708,0.00341751549738992,"CCR5/CDKN2A/NOD2",3
"GO:2001204","GO:2001204","regulation of osteoclast development","3/287","11/18604",0.272727272727273,17.6788089958822,6.92615030271755,0.000546911101449606,0.00453910416509708,0.00341751549738992,"LTF/TYROBP/LILRB1",3
"GO:0032691","GO:0032691","negative regulation of interleukin-1 beta production","5/287","44/18604",0.113636363636364,7.3661704149509,5.29201273942542,0.000560055877178669,0.00463726266303938,0.00349141954887606,"CX3CR1/TREM2/CARD16/CD33/LILRB4",5
"GO:0045453","GO:0045453","bone resorption","6/287","67/18604",0.0895522388059701,5.80498205834937,4.931905147201,0.000580036822808645,0.00479143093770803,0.00360749365705302,"INPP5D/CD38/CSF1R/IL6/TNFRSF11B/TMEM119",6
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction","11/287","219/18604",0.0502283105022831,3.25591459437099,4.20356882854725,0.000618454781040951,0.00509682054914077,0.00383742310829551,"CXCR4/CCR5/LTF/CD86/CD74/HLA-DRB1/CHMP4C/CH25H/SELPLG/CD209/FBLN1",11
"GO:0032689","GO:0032689","negative regulation of type II interferon production","5/287","45/18604",0.111111111111111,7.2024777390631,5.21434129794186,0.000622207381388405,0.00510384096761258,0.00384270881843851,"HAVCR2/HLA-DRB1/NOD2/LILRB1/LILRB4",5
"GO:0042554","GO:0042554","superoxide anion generation","5/287","45/18604",0.111111111111111,7.2024777390631,5.21434129794186,0.000622207381388405,0.00510384096761258,0.00384270881843851,"NCF2/CLEC7A/ITGAM/TYROBP/CYBB",5
"GO:0045953","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","4/287","26/18604",0.153846153846154,9.97266148485661,5.73078013330662,0.000634377197679984,0.0051675309227682,0.00389066132202856,"INPP5D/HAVCR2/HLA-B/LILRB1",4
"GO:0046629","GO:0046629","gamma-delta T cell activation","4/287","26/18604",0.153846153846154,9.97266148485661,5.73078013330662,0.000634377197679984,0.0051675309227682,0.00389066132202856,"PTPRC/JAML/NOD2/LILRB1",4
"GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","4/287","26/18604",0.153846153846154,9.97266148485661,5.73078013330662,0.000634377197679984,0.0051675309227682,0.00389066132202856,"CCR2/IL6/GCNT1/ALOX5",4
"GO:0002753","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","10/287","186/18604",0.0537634408602151,3.48506987374021,4.26362608883672,0.000643575868438028,0.00523035445966148,0.00393796149473323,"TLR6/HAVCR2/TREM2/BIRC3/NOD2/PLCG2/TLR7/TLR8/TASL/BTK",10
"GO:0006690","GO:0006690","icosanoid metabolic process","8/287","124/18604",0.0645161290322581,4.18208384848825,4.45017148930482,0.000683686679656305,0.00554353323896437,0.00417375545160058,"CD74/GGTA1/PTGS1/ALOX5/CASP1/ALOX5AP/DPEP2/CYP4F12",8
"GO:0043300","GO:0043300","regulation of leukocyte degranulation","5/287","46/18604",0.108695652173913,7.04590213603999,5.13901295363582,0.000689385933783417,0.00557689448502033,0.00419887330994038,"CD84/FCGR2B/CCR2/ITGAM/CD300A",5
"GO:0034135","GO:0034135","regulation of toll-like receptor 2 signaling pathway","3/287","12/18604",0.25,16.205574912892,6.59531710710068,0.000720913790621755,0.00577299854851111,0.00434652109498885,"TLR6/TREM2/NOD2",3
"GO:0042117","GO:0042117","monocyte activation","3/287","12/18604",0.25,16.205574912892,6.59531710710068,0.000720913790621755,0.00577299854851111,0.00434652109498885,"CSF1/CD33/LILRB4",3
"GO:0042487","GO:0042487","regulation of odontogenesis of dentin-containing tooth","3/287","12/18604",0.25,16.205574912892,6.59531710710068,0.000720913790621755,0.00577299854851111,0.00434652109498885,"CSF1/RUNX2/TNFRSF11B",3
"GO:0043380","GO:0043380","regulation of memory T cell differentiation","3/287","12/18604",0.25,16.205574912892,6.59531710710068,0.000720913790621755,0.00577299854851111,0.00434652109498885,"HLA-DRA/HLA-DRB1/FGL2",3
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","9/287","156/18604",0.0576923076923077,3.73974805682123,4.30133779825434,0.000721829883871807,0.00577299854851111,0.00434652109498885,"PTPRC/BST1/SFRP2/CSF1R/TREM2/IL6/NOD2/PLCG2/LILRB4",9
"GO:0002716","GO:0002716","negative regulation of natural killer cell mediated immunity","4/287","27/18604",0.148148148148148,9.60330365208414,5.59969808055331,0.000735735683104096,0.00587087045089187,0.00442020936716317,"INPP5D/HAVCR2/HLA-B/LILRB1",4
"GO:2000516","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","5/287","47/18604",0.106382978723404,6.89598932463489,5.06590454523007,0.000761844404118731,0.00606545352509913,0.00456671199134757,"CD86/HLA-DRA/HLA-DRB1/ANXA1/SASH3",5
"GO:1901654","GO:1901654","response to ketone","11/287","225/18604",0.0488888888888889,3.16909020518777,4.0974456543918,0.000773164493455464,0.00614168363988663,0.00462410604735037,"F5/PTPRC/CD38/UGT3A2/AQP1/FBP1/TNC/P2RY6/SCNN1A/ITGAM/CYBB",11
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","10/287","191/18604",0.0523560209424084,3.39383767809256,4.1625012224917,0.000789806136506598,0.00625974728460973,0.00471299678896896,"LTF/TLR6/TREM2/BIRC3/NOD2/PLCG2/CD300A/LILRA2/TASL/BTK",10
"GO:0045766","GO:0045766","positive regulation of angiogenesis","10/287","192/18604",0.0520833333333333,3.37616144018583,4.14267958265004,0.000822103448509164,0.00650108322540168,0.00489469989331181,"CXCR4/CX3CR1/SFRP2/AQP1/APLNR/C3AR1/ITGAX/EMILIN2/C3/CYBB",10
"GO:0031295","GO:0031295","T cell costimulation","5/287","48/18604",0.104166666666667,6.75232288037166,4.99490187195619,0.000839839659006262,0.00661162362425735,0.00497792634338575,"CD86/SPN/TNFSF14/VAV1/LILRB4",5
"GO:0097028","GO:0097028","dendritic cell differentiation","5/287","48/18604",0.104166666666667,6.75232288037166,4.99490187195619,0.000839839659006262,0.00661162362425735,0.00497792634338575,"FCGR2B/HLA-B/TREM2/CLEC12A/LILRB1",5
"GO:0036037","GO:0036037","CD8-positive, alpha-beta T cell activation","4/287","28/18604",0.142857142857143,9.26032852165256,5.47526953247489,0.000848026884530177,0.00666117546129842,0.00501523418318246,"TNFSF8/WDFY4/LILRB1/LILRB4",4
"GO:0045824","GO:0045824","negative regulation of innate immune response","7/287","100/18604",0.07,4.53756097560976,4.43993276135008,0.000911151027199436,0.00707255999575034,0.00532496777173647,"INPP5D/HAVCR2/HLA-B/SERPING1/LILRB1/USP18/VSIG4",7
"GO:0031294","GO:0031294","lymphocyte costimulation","5/287","49/18604",0.102040816326531,6.61452037260897,4.92589886982792,0.00092363232324511,0.00707255999575034,0.00532496777173647,"CD86/SPN/TNFSF14/VAV1/LILRB4",5
"GO:0042088","GO:0042088","T-helper 1 type immune response","5/287","49/18604",0.102040816326531,6.61452037260897,4.92589886982792,0.00092363232324511,0.00707255999575034,0.00532496777173647,"CCR2/HAVCR2/HLA-DRB1/ANXA1/SPN",5
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation","5/287","49/18604",0.102040816326531,6.61452037260897,4.92589886982792,0.00092363232324511,0.00707255999575034,0.00532496777173647,"CD86/HLA-DRA/HLA-DRB1/ANXA1/CD69",5
"GO:0048546","GO:0048546","digestive tract morphogenesis","5/287","49/18604",0.102040816326531,6.61452037260897,4.92589886982792,0.00092363232324511,0.00707255999575034,0.00532496777173647,"GLI2/SFRP2/SFRP5/FGFR2/STRA6",5
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","10/287","195/18604",0.0512820512820513,3.3242204949522,4.08399124105461,0.000925576215136659,0.00707255999575034,0.00532496777173647,"LTF/IL6/WNT2/TRIM34/TRIM22/CARD16/CLEC7A/NOD2/PLCG2/BTK",10
"GO:1904018","GO:1904018","positive regulation of vasculature development","10/287","195/18604",0.0512820512820513,3.3242204949522,4.08399124105461,0.000925576215136659,0.00707255999575034,0.00532496777173647,"CXCR4/CX3CR1/SFRP2/AQP1/APLNR/C3AR1/ITGAX/EMILIN2/C3/CYBB",10
"GO:0002863","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","3/287","13/18604",0.230769230769231,14.9589922272849,6.30201793548666,0.000926527467473972,0.00707255999575034,0.00532496777173647,"FCGR1A/C3/BTK",3
"GO:0032494","GO:0032494","response to peptidoglycan","3/287","13/18604",0.230769230769231,14.9589922272849,6.30201793548666,0.000926527467473972,0.00707255999575034,0.00532496777173647,"TREM2/IL6/NOD2",3
"GO:0043379","GO:0043379","memory T cell differentiation","3/287","13/18604",0.230769230769231,14.9589922272849,6.30201793548666,0.000926527467473972,0.00707255999575034,0.00532496777173647,"HLA-DRA/HLA-DRB1/FGL2",3
"GO:0060100","GO:0060100","positive regulation of phagocytosis, engulfment","3/287","13/18604",0.230769230769231,14.9589922272849,6.30201793548666,0.000926527467473972,0.00707255999575034,0.00532496777173647,"TREM2/PLCG2/C3",3
"GO:0061517","GO:0061517","macrophage proliferation","3/287","13/18604",0.230769230769231,14.9589922272849,6.30201793548666,0.000926527467473972,0.00707255999575034,0.00532496777173647,"CSF1/CSF1R/TREM2",3
"GO:1905155","GO:1905155","positive regulation of membrane invagination","3/287","13/18604",0.230769230769231,14.9589922272849,6.30201793548666,0.000926527467473972,0.00707255999575034,0.00532496777173647,"TREM2/PLCG2/C3",3
"GO:0010758","GO:0010758","regulation of macrophage chemotaxis","4/287","29/18604",0.137931034482759,8.94100684849213,5.35692328479892,0.000971877019188323,0.00740267365914223,0.00557351209226933,"CSF1/CSF1R/C3AR1/CMKLR1",4
"GO:0046718","GO:0046718","symbiont entry into host cell","8/287","131/18604",0.0610687022900763,3.95861371917972,4.25363742265013,0.000979517965008549,0.00742871491134716,0.00559311868858103,"CXCR4/CCR5/CD86/CD74/HLA-DRB1/CH25H/SELPLG/CD209",8
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","8/287","131/18604",0.0610687022900763,3.95861371917972,4.25363742265013,0.000979517965008549,0.00742871491134716,0.00559311868858103,"PTPRC/CCR5/CXCL9/CXCL10/APLNR/P2RY6/PLCB2/PLCG2",8
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","6/287","74/18604",0.0810810810810811,5.25586213391091,4.59167318898171,0.000984272349867405,0.00744871913802882,0.00560817997649408,"AQP1/CASP1/PIEZO2/TNFSF14/TLR7/TLR8",6
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","5/287","50/18604",0.1,6.4822299651568,4.85879687874531,0.00101348653963265,0.00765334577889978,0.00576224445506072,"CD74/NOD2/PLCG2/LILRB1/TLR7",5
"GO:0030101","GO:0030101","natural killer cell activation","7/287","102/18604",0.0686274509803922,4.44858919177427,4.37157042339738,0.0010241144760007,0.00771704248618087,0.0058102020423617,"CD48/FCGR3A/PTPRC/HAVCR2/CLEC12A/VAV1/TYROBP",7
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","8/287","132/18604",0.0606060606060606,3.92862422130715,4.22667567310325,0.00102905995296614,0.00773773926172614,0.00582578475397158,"PTPRC/CCR5/CXCL9/CXCL10/APLNR/P2RY6/PLCB2/PLCG2",8
"GO:0071496","GO:0071496","cellular response to external stimulus","6/287","75/18604",0.08,5.18578397212544,4.5465997154388,0.00105624336638295,0.00792520342495011,0.00596692751248094,"AQP1/CASP1/PIEZO2/TNFSF14/TLR7/TLR8",6
"GO:0038061","GO:0038061","non-canonical NF-kappaB signal transduction","8/287","133/18604",0.0601503759398496,3.8990856933274,4.19997724807128,0.00108058610934225,0.00809060110377739,0.00609145629835261,"CD86/TLR6/HAVCR2/TREM2/BIRC3/NOD2/TNFSF14/TLR7",8
"GO:0045672","GO:0045672","positive regulation of osteoclast differentiation","4/287","30/18604",0.133333333333333,8.64297328687573,5.24415497095978,0.00110791290951204,0.0082110389229889,0.0061821345684818,"CSF1/CCR1/TREM2/TYROBP",4
"GO:1900017","GO:1900017","positive regulation of cytokine production involved in inflammatory response","4/287","30/18604",0.133333333333333,8.64297328687573,5.24415497095978,0.00110791290951204,0.0082110389229889,0.0061821345684818,"TLR6/IL6/CLEC7A/NOD2",4
"GO:0001894","GO:0001894","tissue homeostasis","12/287","272/18604",0.0441176470588235,2.85980733756917,3.86769975760876,0.00110833858721788,0.0082110389229889,0.0061821345684818,"CSF1/INPP5D/CCR2/CD38/CSF1R/IL6/TNFRSF11B/ALDH1A1/IL10RA/TMEM119/NOD2/SASH3",12
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","12/287","272/18604",0.0441176470588235,2.85980733756917,3.86769975760876,0.00110833858721788,0.0082110389229889,0.0061821345684818,"LPAR3/GPR88/RGS1/MARCO/CXCL9/CXCL10/DRD4/OR51E2/APLNR/GPR65/FPR1/MCHR1",12
"GO:0060249","GO:0060249","anatomical structure homeostasis","12/287","272/18604",0.0441176470588235,2.85980733756917,3.86769975760876,0.00110833858721788,0.0082110389229889,0.0061821345684818,"CSF1/INPP5D/CCR2/CD38/CSF1R/IL6/TNFRSF11B/ALDH1A1/IL10RA/TMEM119/NOD2/SASH3",12
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","8/287","134/18604",0.0597014925373134,3.86998803889958,4.17353737348794,0.00113415330145448,0.00838463333575274,0.00631283471862211,"PTPRC/CCR5/CXCL9/CXCL10/APLNR/P2RY6/PLCB2/PLCG2",8
"GO:0001878","GO:0001878","response to yeast","3/287","14/18604",0.214285714285714,13.8904927824788,6.03947394047993,0.00116581336127271,0.00852910024598477,0.00642160461828081,"PTX3/CLEC7A/PLCG2",3
"GO:0071888","GO:0071888","macrophage apoptotic process","3/287","14/18604",0.214285714285714,13.8904927824788,6.03947394047993,0.00116581336127271,0.00852910024598477,0.00642160461828081,"CCR5/CDKN2A/NOD2",3
"GO:0090715","GO:0090715","immunological memory formation process","3/287","14/18604",0.214285714285714,13.8904927824788,6.03947394047993,0.00116581336127271,0.00852910024598477,0.00642160461828081,"HLA-DRA/HLA-DRB1/FGL2",3
"GO:0140052","GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","3/287","14/18604",0.214285714285714,13.8904927824788,6.03947394047993,0.00116581336127271,0.00852910024598477,0.00642160461828081,"TLR6/ADTRP/TREM2",3
"GO:1900426","GO:1900426","positive regulation of defense response to bacterium","3/287","14/18604",0.214285714285714,13.8904927824788,6.03947394047993,0.00116581336127271,0.00852910024598477,0.00642160461828081,"HAVCR2/NOD2/EMILIN2",3
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","6/287","77/18604",0.0779220779220779,5.05108828453776,4.45881843753518,0.00121224329259078,0.00883358134783129,0.0066508500478579,"LTF/SFRP2/RUNX2/IL6/TMEM119/GDPD2",6
"GO:0032692","GO:0032692","negative regulation of interleukin-1 production","5/287","52/18604",0.0961538461538462,6.23291342803538,4.72993445596324,0.0012124523418592,0.00883358134783129,0.0066508500478579,"CX3CR1/TREM2/CARD16/CD33/LILRB4",5
"GO:0042476","GO:0042476","odontogenesis","8/287","136/18604",0.0588235294117647,3.81307645009223,4.12141478703035,0.00124764253726256,0.00905248265696276,0.00681566199954391,"CSF3R/CSF1/GLI2/RUNX2/AQP1/TNFRSF11B/TNC/FGFR2",8
"GO:0044409","GO:0044409","symbiont entry into host","8/287","136/18604",0.0588235294117647,3.81307645009223,4.12141478703035,0.00124764253726256,0.00905248265696276,0.00681566199954391,"CXCR4/CCR5/CD86/CD74/HLA-DRB1/CH25H/SELPLG/CD209",8
"GO:0031664","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","4/287","31/18604",0.129032258064516,8.36416769697651,5.13651730918081,0.00125676090909994,0.00908119433084738,0.00683727917044102,"LTF/LY86/CARD16/LILRA2",4
"GO:0150146","GO:0150146","cell junction disassembly","4/287","31/18604",0.129032258064516,8.36416769697651,5.13651730918081,0.00125676090909994,0.00908119433084738,0.00683727917044102,"CX3CR1/TREM2/ITGAM/C3",4
"GO:0002637","GO:0002637","regulation of immunoglobulin production","6/287","78/18604",0.0769230769230769,4.9863307424283,4.41606105402061,0.00129656184119923,0.00933047263636012,0.00702496212312662,"FCGR2B/PTPRC/CD86/IL6/BTK/SASH3",6
"GO:0009620","GO:0009620","response to fungus","6/287","78/18604",0.0769230769230769,4.9863307424283,4.41606105402061,0.00129656184119923,0.00933047263636012,0.00702496212312662,"CX3CR1/LTF/PTX3/CLEC7A/PLCG2/BTK",6
"GO:0042269","GO:0042269","regulation of natural killer cell mediated cytotoxicity","5/287","53/18604",0.0943396226415094,6.11531128788377,4.66800817829357,0.00132210762919098,0.00947555345646242,0.00713419423876877,"INPP5D/HAVCR2/HLA-B/VAV1/LILRB1",5
"GO:0043303","GO:0043303","mast cell degranulation","5/287","53/18604",0.0943396226415094,6.11531128788377,4.66800817829357,0.00132210762919098,0.00947555345646242,0.00713419423876877,"FCER1A/CD84/PIK3CG/CD300A/BTK",5
"GO:0051208","GO:0051208","sequestering of calcium ion","8/287","138/18604",0.0579710144927536,3.75781447255466,4.07027209649301,0.00136999959479098,0.00979883856518185,0.00737759730442641,"PTPRC/CCR5/CXCL9/CXCL10/APLNR/P2RY6/PLCB2/PLCG2",8
"GO:0006898","GO:0006898","receptor-mediated endocytosis","12/287","280/18604",0.0428571428571429,2.77809855649577,3.75258010892478,0.00141844615940464,0.0101085474988638,0.00761077879620109,"FCGR1A/FCGR2B/MARCO/DRD4/LYVE1/APLNR/B2M/ITGAM/PLCG2/C3/LILRB1/LILRB4",12
"GO:0002313","GO:0002313","mature B cell differentiation involved in immune response","4/287","32/18604",0.125,8.10278745644599,5.03361203613984,0.00141904588361429,0.0101085474988638,0.00761077879620109,"FCGR2B/IL6/GPR183/PLCG2",4
"GO:0010819","GO:0010819","regulation of T cell chemotaxis","3/287","15/18604",0.2,12.9644599303136,5.80251115545197,0.00144071539644537,0.0101804768676531,0.00766493479782921,"CCR2/CXCL10/TNFSF14",3
"GO:0032621","GO:0032621","interleukin-18 production","3/287","15/18604",0.2,12.9644599303136,5.80251115545197,0.00144071539644537,0.0101804768676531,0.00766493479782921,"CD84/CASP1/NOD2",3
"GO:0032661","GO:0032661","regulation of interleukin-18 production","3/287","15/18604",0.2,12.9644599303136,5.80251115545197,0.00144071539644537,0.0101804768676531,0.00766493479782921,"CD84/CASP1/NOD2",3
"GO:0045059","GO:0045059","positive thymic T cell selection","3/287","15/18604",0.2,12.9644599303136,5.80251115545197,0.00144071539644537,0.0101804768676531,0.00766493479782921,"PTPRC/CD74/DOCK2",3
"GO:0072593","GO:0072593","reactive oxygen species metabolic process","11/287","244/18604",0.0450819672131148,2.92231678757069,3.78345699667722,0.00148892860814027,0.0105000797034982,0.00790556546079332,"NCF2/BST1/TLR6/ALOX5/CLEC7A/FBLN5/ITGAM/PLCG2/VAV1/TYROBP/CYBB",11
"GO:0061041","GO:0061041","regulation of wound healing","8/287","140/18604",0.0571428571428571,3.70413140866102,4.02007525754048,0.00150170973880518,0.0105690331417109,0.007957480868574,"CXCR4/ADTRP/ANXA1/ALOX5/PLAU/SERPING1/CLEC7A/EMILIN2",8
"GO:0051048","GO:0051048","negative regulation of secretion","9/287","174/18604",0.0517241379310345,3.35287756818455,3.90316179814496,0.00155606701629988,0.0109297401803578,0.00822905910290323,"CD84/FCGR2B/CCR2/CD74/ADTRP/ANXA1/DRD4/CD300A/LILRB1",9
"GO:0030183","GO:0030183","B cell differentiation","8/287","141/18604",0.0567375886524823,3.67786097313861,3.99532135061444,0.00157122743954771,0.0110142417525267,0.0082926807828509,"FCGR2B/PTPRC/INPP5D/IL6/BLNK/GPR183/PLCG2/BTK",8
"GO:0002752","GO:0002752","cell surface pattern recognition receptor signaling pathway","6/287","81/18604",0.0740740740740741,4.80165182604207,4.29204685413278,0.00157656976514774,0.0110297196889759,0.00830433420294414,"LTF/TLR6/TREM2/CLEC7A/NOD2/LILRA2",6
"GO:0002279","GO:0002279","mast cell activation involved in immune response","5/287","56/18604",0.0892857142857143,5.78770532603285,4.49136294021733,0.00169507881452986,0.0117885026646849,0.00887562591256845,"FCER1A/CD84/PIK3CG/CD300A/BTK",5
"GO:0002448","GO:0002448","mast cell mediated immunity","5/287","56/18604",0.0892857142857143,5.78770532603285,4.49136294021733,0.00169507881452986,0.0117885026646849,0.00887562591256845,"FCER1A/CD84/PIK3CG/CD300A/BTK",5
"GO:0002639","GO:0002639","positive regulation of immunoglobulin production","5/287","56/18604",0.0892857142857143,5.78770532603285,4.49136294021733,0.00169507881452986,0.0117885026646849,0.00887562591256845,"PTPRC/CD86/IL6/BTK/SASH3",5
"GO:0002371","GO:0002371","dendritic cell cytokine production","3/287","16/18604",0.1875,12.154181184669,5.58710229333762,0.00175306399924824,0.0121199061166101,0.00912514132169953,"CLEC7A/NOD2/PLCG2",3
"GO:0002730","GO:0002730","regulation of dendritic cell cytokine production","3/287","16/18604",0.1875,12.154181184669,5.58710229333762,0.00175306399924824,0.0121199061166101,0.00912514132169953,"CLEC7A/NOD2/PLCG2",3
